date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,high_low_window,new_high_low_net_ratio,new_high_low_net_change_5d,change_available,new_high_count,new_low_count,new_high_low_net_count,new_high_ratio,new_low_ratio,high_low_valid_count,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2012-05-25,new_high_low_120_breadth_reversal_bottom,bottom,-0.0134089737,False,2054,1939,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.0134089737,-0.021303710542,True,26,52,-26,0.0134089737,0.0268179474,1939,,,,inactive,False,False,False,False,,2
2012-05-28,new_high_low_120_breadth_reversal_bottom,bottom,-0.02583586626,False,2054,1974,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.02583586626,-0.023290041413,True,48,99,-51,0.02431610942,0.05015197568,1974,,,,inactive,False,False,False,False,,2
2012-05-29,new_high_low_120_breadth_reversal_bottom,bottom,0.04513184584,False,2054,1972,new_high_low_period_decomposition_v1_20120104_20260814,120,0.04513184584,0.028337952709999996,True,93,4,89,0.04716024341,0.002028397566,1972,,,,inactive,False,False,False,False,,2
2012-05-30,new_high_low_120_breadth_reversal_bottom,bottom,0.03437815976,False,2054,1978,new_high_low_period_decomposition_v1_20120104_20260814,120,0.03437815976,0.01102790595,True,71,3,68,0.03589484328,0.001516683519,1978,,,,inactive,False,False,False,False,,2
2012-05-31,new_high_low_120_breadth_reversal_bottom,bottom,0.02730030334,False,2054,1978,new_high_low_period_decomposition_v1_20120104_20260814,120,0.02730030334,0.015221793019999999,True,58,4,54,0.02932254803,0.002022244692,1978,,,,inactive,False,False,False,False,,2
2012-06-01,new_high_low_120_breadth_reversal_bottom,bottom,0.02918973327,False,2054,1987,new_high_low_period_decomposition_v1_20120104_20260814,120,0.02918973327,0.04259870697,True,60,2,58,0.03019627579,0.001006542526,1987,,,,inactive,False,False,False,False,,2
2012-06-04,new_high_low_120_breadth_reversal_bottom,bottom,-0.001006542526,False,2054,1987,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.001006542526,0.024829323734,True,37,39,-2,0.01862103674,0.01962757927,1987,,,,inactive,False,False,False,False,,2
2012-06-05,new_high_low_120_breadth_reversal_bottom,bottom,-0.008060453401,False,2054,1985,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.008060453401,-0.053192299240999996,True,31,47,-16,0.01561712846,0.02367758186,1985,,,,inactive,False,False,False,False,,2
2012-06-06,new_high_low_120_breadth_reversal_bottom,bottom,-0.01263902932,False,2054,1978,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.01263902932,-0.04701718908,True,29,54,-25,0.01466127401,0.02730030334,1978,,,,inactive,False,False,False,False,,2
2012-06-07,new_high_low_120_breadth_reversal_bottom,bottom,-0.02310396786,False,2054,1991,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.02310396786,-0.0504042712,True,21,67,-46,0.01054746359,0.03365143144,1991,,,,inactive,False,False,False,False,,2
2012-06-08,new_high_low_120_breadth_reversal_bottom,bottom,-0.03153611394,False,2054,1966,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.03153611394,-0.06072584721,True,23,85,-62,0.01169888098,0.04323499491,1966,,,,inactive,False,False,False,False,,2
2012-06-11,new_high_low_120_breadth_reversal_bottom,bottom,-0.01106083459,False,2054,1989,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.01106083459,-0.010054292064000001,True,39,61,-22,0.01960784314,0.03066867773,1989,,,,inactive,False,False,False,False,,2
2012-06-12,new_high_low_120_breadth_reversal_bottom,bottom,0.01454363089,False,2054,1994,new_high_low_period_decomposition_v1_20120104_20260814,120,0.01454363089,0.022604084291,True,68,39,29,0.03410230692,0.01955867603,1994,,,,inactive,False,False,False,False,,2
2012-06-13,new_high_low_120_breadth_reversal_bottom,bottom,0.03539381854,False,2054,2006,new_high_low_period_decomposition_v1_20120104_20260814,120,0.03539381854,0.04803284786,True,92,21,71,0.04586241276,0.01046859422,2006,,,,inactive,False,False,False,False,,2
2012-06-14,new_high_low_120_breadth_reversal_bottom,bottom,0.04545454545,False,2054,2002,new_high_low_period_decomposition_v1_20120104_20260814,120,0.04545454545,0.06855851331,True,96,5,91,0.04795204795,0.002497502498,2002,,,,inactive,False,False,False,False,,2
2012-06-15,new_high_low_120_breadth_reversal_bottom,bottom,0.02939685758,False,2054,1973,new_high_low_period_decomposition_v1_20120104_20260814,120,0.02939685758,0.060932971520000004,True,71,13,58,0.03598580841,0.006588950836,1973,,,,inactive,False,False,False,False,,2
2012-06-18,new_high_low_120_breadth_reversal_bottom,bottom,0.03699949316,False,2054,1973,new_high_low_period_decomposition_v1_20120104_20260814,120,0.03699949316,0.04806032775,True,73,0,73,0.03699949316,0.0,1973,,,,inactive,False,False,False,False,,2
2012-06-19,new_high_low_120_breadth_reversal_bottom,bottom,0.02901450725,False,2054,1999,new_high_low_period_decomposition_v1_20120104_20260814,120,0.02901450725,0.01447087636,True,61,3,58,0.03051525763,0.001500750375,1999,,,,inactive,False,False,False,False,,2
2012-06-20,new_high_low_120_breadth_reversal_bottom,bottom,0.01056869653,False,2054,1987,new_high_low_period_decomposition_v1_20120104_20260814,120,0.01056869653,-0.02482512201,True,26,5,21,0.01308505284,0.002516356316,1987,,,,inactive,False,False,False,False,,2
2012-06-21,new_high_low_120_breadth_reversal_bottom,bottom,-0.01814516129,False,2054,1984,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.01814516129,-0.06359970674,True,17,53,-36,0.008568548387,0.02671370968,1984,,,,inactive,False,False,False,False,,2
2012-06-25,new_high_low_120_breadth_reversal_bottom,bottom,-0.05840528187,False,2054,1969,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.05840528187,-0.08780213945,True,28,143,-115,0.01422041646,0.07262569832,1969,,,,inactive,False,False,False,False,,2
2012-06-26,new_high_low_120_breadth_reversal_bottom,bottom,-0.09434914228,False,2054,1982,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.09434914228,-0.13134863544,True,13,200,-187,0.006559031282,0.1009081736,1982,,,,inactive,False,False,False,False,,2
2012-06-27,new_high_low_120_breadth_reversal_bottom,bottom,-0.02767991948,False,2054,1987,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.02767991948,-0.05669442673,True,35,90,-55,0.01761449421,0.04529441369,1987,,,,inactive,False,False,False,False,,2
2012-06-28,new_high_low_120_breadth_reversal_bottom,bottom,-0.08128834356,False,2054,1956,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.08128834356,-0.09185704009000001,True,47,206,-159,0.02402862986,0.1053169734,1956,,,,inactive,False,False,False,False,,2
2012-06-29,new_high_low_120_breadth_reversal_bottom,bottom,-0.1132653061,False,2054,1960,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1132653061,-0.09512014481,True,46,268,-222,0.02346938776,0.1367346939,1960,,,,inactive,False,False,False,False,,2
2012-07-02,new_high_low_120_breadth_reversal_bottom,bottom,0.03982930299,False,2151,2109,new_high_low_period_decomposition_v1_20120104_20260814,120,0.03982930299,0.09823458486,True,104,20,84,0.04931247037,0.009483167378,2109,,,,inactive,False,False,False,False,,2
2012-07-03,new_high_low_120_breadth_reversal_bottom,bottom,0.04539007092,False,2151,2115,new_high_low_period_decomposition_v1_20120104_20260814,120,0.04539007092,0.1397392132,True,127,31,96,0.06004728132,0.0146572104,2115,,,,inactive,False,False,False,False,,2
2012-07-04,new_high_low_120_breadth_reversal_bottom,bottom,-0.001421800948,False,2151,2110,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.001421800948,0.026258118532,True,42,45,-3,0.01990521327,0.02132701422,2110,,,,inactive,False,False,False,False,,2
2012-07-05,new_high_low_120_breadth_reversal_bottom,bottom,-0.1007604563,False,2151,2104,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1007604563,-0.01947211273999999,True,19,231,-212,0.009030418251,0.1097908745,2104,,,,inactive,False,False,False,False,,2
2012-07-06,new_high_low_120_breadth_reversal_bottom,bottom,-0.09933460076,False,2151,2104,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.09933460076,0.013930705340000002,True,81,290,-209,0.03849809886,0.1378326996,2104,,,,inactive,False,False,False,False,,2
2012-07-09,new_high_low_120_breadth_reversal_bottom,bottom,-0.1076995749,False,2151,2117,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1076995749,-0.14752887789,True,107,335,-228,0.05054322154,0.1582427964,2117,,,,inactive,False,False,False,False,,2
2012-07-10,new_high_low_120_breadth_reversal_bottom,bottom,-0.2359603587,False,2151,2119,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.2359603587,-0.28135042962,True,24,524,-500,0.01132609722,0.2472864559,2119,,,,inactive,False,False,False,False,,2
2012-07-11,new_high_low_120_breadth_reversal_bottom,bottom,-0.1140433553,False,2151,2122,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1140433553,-0.112621554352,True,32,274,-242,0.0150801131,0.1291234684,2122,,,,inactive,False,False,False,False,,2
2012-07-12,new_high_low_120_breadth_reversal_bottom,bottom,-0.08011310085,False,2151,2122,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.08011310085,0.02064735545,True,84,254,-170,0.03958529689,0.1196983977,2122,,,,inactive,False,False,False,False,,2
2012-07-13,new_high_low_120_breadth_reversal_bottom,bottom,-0.01222953904,False,2151,2126,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.01222953904,0.08710506172,True,49,75,-26,0.02304797742,0.03527751646,2126,,,,inactive,False,False,False,False,,2
2012-07-16,new_high_low_120_breadth_reversal_bottom,bottom,-0.2973609802,False,2151,2122,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.2973609802,-0.18966140530000003,True,60,691,-631,0.02827521206,0.3256361923,2122,,,,inactive,False,False,False,False,,2
2012-07-17,new_high_low_120_breadth_reversal_bottom,bottom,-0.2939236929,False,2151,2123,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.2939236929,-0.057963334199999966,True,18,642,-624,0.008478568064,0.302402261,2123,,,,inactive,False,False,False,False,,2
2012-07-18,new_high_low_120_breadth_reversal_bottom,bottom,-0.1637564889,False,2151,2119,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1637564889,-0.0497131336,True,28,375,-347,0.01321378008,0.176970269,2119,,,,inactive,False,False,False,False,,2
2012-07-19,new_high_low_120_breadth_reversal_bottom,bottom,0.009910335064,False,2151,2119,new_high_low_period_decomposition_v1_20120104_20260814,120,0.009910335064,0.090023435914,True,30,9,21,0.01415762152,0.004247286456,2119,,,,inactive,False,False,False,False,,2
2012-07-20,new_high_low_120_breadth_reversal_bottom,bottom,0.002830188679,False,2151,2120,new_high_low_period_decomposition_v1_20120104_20260814,120,0.002830188679,0.015059727718999999,True,20,14,6,0.009433962264,0.006603773585,2120,,,,inactive,False,False,False,False,,2
2012-07-23,new_high_low_120_breadth_reversal_bottom,bottom,-0.07220386975,True,2151,2119,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.07220386975,0.22515711045000003,True,27,180,-153,0.01274185937,0.08494572912,2119,new_high_low_120_breadth_reversal_bottom::bottom::new_high_low_period_decomposition_v1_20120104_20260814::000001,1,1,onset,True,False,False,False,,2
2012-07-24,new_high_low_120_breadth_reversal_bottom,bottom,-0.0645921735,True,2151,2121,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.0645921735,0.22933151939999996,True,18,155,-137,0.008486562942,0.07307873645,2121,new_high_low_120_breadth_reversal_bottom::bottom::new_high_low_period_decomposition_v1_20120104_20260814::000001,1,2,continuation,False,True,False,True,nth_active_day,2
2012-07-25,new_high_low_120_breadth_reversal_bottom,bottom,-0.02350728726,False,2151,2127,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.02350728726,0.14024920164,True,20,70,-50,0.009402914904,0.03291020216,2127,new_high_low_120_breadth_reversal_bottom::bottom::new_high_low_period_decomposition_v1_20120104_20260814::000001,1,,exit,False,False,True,False,,2
2012-07-26,new_high_low_120_breadth_reversal_bottom,bottom,-0.05639097744,False,2151,2128,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.05639097744,-0.066301312504,True,16,136,-120,0.007518796992,0.06390977444,2128,,,,inactive,False,False,False,False,,2
2012-07-27,new_high_low_120_breadth_reversal_bottom,bottom,-0.0780809031,False,2151,2126,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.0780809031,-0.08091109177900001,True,11,177,-166,0.005174035748,0.08325493885,2126,,,,inactive,False,False,False,False,,2
2012-07-30,new_high_low_120_breadth_reversal_bottom,bottom,-0.2698636577,False,2151,2127,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.2698636577,-0.19765978795,True,5,579,-574,0.002350728726,0.2722143865,2127,,,,inactive,False,False,False,False,,2
2012-07-31,new_high_low_120_breadth_reversal_bottom,bottom,-0.4436090226,False,2151,2128,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.4436090226,-0.3790168491,True,3,947,-944,0.001409774436,0.445018797,2128,,,,inactive,False,False,False,False,,2
2012-08-01,new_high_low_120_breadth_reversal_bottom,bottom,-0.1386929948,False,2151,2127,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1386929948,-0.11518570754,True,8,303,-295,0.003761165961,0.1424541608,2127,,,,inactive,False,False,False,False,,2
2012-08-02,new_high_low_120_breadth_reversal_bottom,bottom,-0.1543529412,False,2151,2125,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1543529412,-0.09796196376000002,True,20,348,-328,0.009411764706,0.1637647059,2125,,,,inactive,False,False,False,False,,2
2012-08-03,new_high_low_120_breadth_reversal_bottom,bottom,-0.04748472026,False,2151,2127,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.04748472026,0.03059618284,True,33,134,-101,0.01551480959,0.06299952985,2127,,,,inactive,False,False,False,False,,2
2012-08-06,new_high_low_120_breadth_reversal_bottom,bottom,0.02684879887,False,2151,2123,new_high_low_period_decomposition_v1_20120104_20260814,120,0.02684879887,0.29671245657,True,67,10,57,0.03155911446,0.004710315591,2123,,,,inactive,False,False,False,False,,2
2012-08-07,new_high_low_120_breadth_reversal_bottom,bottom,0.03155911446,False,2151,2123,new_high_low_period_decomposition_v1_20120104_20260814,120,0.03155911446,0.47516813706,True,67,0,67,0.03155911446,0.0,2123,,,,inactive,False,False,False,False,,2
2012-08-08,new_high_low_120_breadth_reversal_bottom,bottom,0.0131826742,False,2151,2124,new_high_low_period_decomposition_v1_20120104_20260814,120,0.0131826742,0.151875669,True,29,1,28,0.01365348399,0.0004708097928,2124,,,,inactive,False,False,False,False,,2
2012-08-09,new_high_low_120_breadth_reversal_bottom,bottom,0.02776470588,False,2151,2125,new_high_low_period_decomposition_v1_20120104_20260814,120,0.02776470588,0.18211764708,True,60,1,59,0.02823529412,0.0004705882353,2125,,,,inactive,False,False,False,False,,2
2012-08-10,new_high_low_120_breadth_reversal_bottom,bottom,0.0338664158,False,2151,2126,new_high_low_period_decomposition_v1_20120104_20260814,120,0.0338664158,0.08135113606,True,75,3,72,0.03527751646,0.001411100659,2126,,,,inactive,False,False,False,False,,2
2012-08-13,new_high_low_120_breadth_reversal_bottom,bottom,0.01930320151,False,2151,2124,new_high_low_period_decomposition_v1_20120104_20260814,120,0.01930320151,-0.00754559736,True,57,16,41,0.02683615819,0.007532956685,2124,,,,inactive,False,False,False,False,,2
2012-08-14,new_high_low_120_breadth_reversal_bottom,bottom,-0.005183788878,False,2151,2122,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.005183788878,-0.036742903338,True,31,42,-11,0.01460885957,0.01979264844,2122,,,,inactive,False,False,False,False,,2
2012-08-15,new_high_low_120_breadth_reversal_bottom,bottom,0.009882352941,False,2151,2125,new_high_low_period_decomposition_v1_20120104_20260814,120,0.009882352941,-0.0033003212589999987,True,45,24,21,0.02117647059,0.01129411765,2125,,,,inactive,False,False,False,False,,2
2012-08-16,new_high_low_120_breadth_reversal_bottom,bottom,-0.006594441828,False,2151,2123,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.006594441828,-0.034359147708,True,16,30,-14,0.007536504946,0.01413094677,2123,,,,inactive,False,False,False,False,,2
2012-08-17,new_high_low_120_breadth_reversal_bottom,bottom,-0.02214891612,False,2151,2122,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.02214891612,-0.05601533192,True,12,59,-47,0.005655042413,0.02780395853,2122,,,,inactive,False,False,False,False,,2
2012-08-20,new_high_low_120_breadth_reversal_bottom,bottom,-0.05419415646,False,2151,2122,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.05419415646,-0.07349735797,True,15,130,-115,0.007068803016,0.06126295947,2122,,,,inactive,False,False,False,False,,2
2012-08-21,new_high_low_120_breadth_reversal_bottom,bottom,0.01603017445,False,2151,2121,new_high_low_period_decomposition_v1_20120104_20260814,120,0.01603017445,0.021213963328,True,52,18,34,0.02451673739,0.008486562942,2121,,,,inactive,False,False,False,False,,2
2012-08-22,new_high_low_120_breadth_reversal_bottom,bottom,-0.00942951438,False,2151,2121,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.00942951438,-0.019311867321,True,48,68,-20,0.02263083451,0.03206034889,2121,,,,inactive,False,False,False,False,,2
2012-08-23,new_high_low_120_breadth_reversal_bottom,bottom,-0.01320132013,False,2151,2121,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.01320132013,-0.006606878302,True,28,56,-28,0.01320132013,0.02640264026,2121,,,,inactive,False,False,False,False,,2
2012-08-24,new_high_low_120_breadth_reversal_bottom,bottom,-0.0546911834,False,2151,2121,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.0546911834,-0.03254226728,True,13,129,-116,0.006129184347,0.06082036775,2121,,,,inactive,False,False,False,False,,2
2012-08-27,new_high_low_120_breadth_reversal_bottom,bottom,-0.1776098252,False,2151,2117,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1776098252,-0.12341566873999998,True,8,384,-376,0.003778932452,0.1813887577,2117,,,,inactive,False,False,False,False,,2
2012-08-28,new_high_low_120_breadth_reversal_bottom,bottom,-0.1500707881,False,2151,2119,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1500707881,-0.16610096254999998,True,12,330,-318,0.005663048608,0.1557338367,2119,,,,inactive,False,False,False,False,,2
2012-08-29,new_high_low_120_breadth_reversal_bottom,bottom,-0.1047663992,False,2151,2119,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1047663992,-0.09533688482,True,26,248,-222,0.01226993865,0.1170363379,2119,,,,inactive,False,False,False,False,,2
2012-08-30,new_high_low_120_breadth_reversal_bottom,bottom,-0.263705104,False,2151,2116,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.263705104,-0.25050378387000005,True,11,569,-558,0.005198487713,0.2689035917,2116,,,,inactive,False,False,False,False,,2
2012-08-31,new_high_low_120_breadth_reversal_bottom,bottom,-0.1020311762,False,2151,2117,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1020311762,-0.0473399928,True,7,223,-216,0.003306565895,0.1053377421,2117,,,,inactive,False,False,False,False,,2
2012-09-03,new_high_low_120_breadth_reversal_bottom,bottom,-0.05054322154,True,2151,2117,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.05054322154,0.12706660366,True,23,130,-107,0.0108644308,0.06140765234,2117,new_high_low_120_breadth_reversal_bottom::bottom::new_high_low_period_decomposition_v1_20120104_20260814::000002,2,1,onset,True,False,False,False,,2
2012-09-04,new_high_low_120_breadth_reversal_bottom,bottom,-0.05660377358,True,2151,2120,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.05660377358,0.09346701451999999,True,21,141,-120,0.009905660377,0.06650943396,2120,new_high_low_120_breadth_reversal_bottom::bottom::new_high_low_period_decomposition_v1_20120104_20260814::000002,2,2,continuation,False,True,False,True,nth_active_day,2
2012-09-05,new_high_low_120_breadth_reversal_bottom,bottom,-0.1121583412,False,2151,2122,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.1121583412,-0.007391941999999999,True,14,252,-238,0.006597549482,0.1187558907,2122,new_high_low_120_breadth_reversal_bottom::bottom::new_high_low_period_decomposition_v1_20120104_20260814::000002,2,,exit,False,False,True,False,,2
2012-09-06,new_high_low_120_breadth_reversal_bottom,bottom,-0.009433962264,False,2151,2120,new_high_low_period_decomposition_v1_20120104_20260814,120,-0.009433962264,0.254271141736,True,16,36,-20,0.007547169811,0.01698113208,2120,,,,inactive,False,False,False,False,,2
2012-09-07,new_high_low_120_breadth_reversal_bottom,bottom,0.03352219075,False,2151,2118,new_high_low_period_decomposition_v1_20120104_20260814,120,0.03352219075,0.13555336695,True,72,1,71,0.03399433428,0.0004721435316,2118,,,,inactive,False,False,False,False,,2
