date,signal_id,model_id,direction,version,fold_id,validation_year,test_year,raw_value,pred_score,threshold,triggered,universe_size,valid_count,truth_intensity,pred_probability_5d,actual_entry_within_5d,pred_probability_10d,actual_entry_within_10d,pred_probability_20d,actual_entry_within_20d,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2019-05-23,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,10.932563559465839,10.932563559465839,15.700604868455137,False,1,1,0.0,0.055462736741140155,1.0,0.11050115857405475,1.0,0.24221959825935943,1.0,,,,inactive,False,False,False,False,,2
2019-05-24,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,16.478937365250964,16.478937365250964,15.700604868455137,True,1,1,85.784505804234,0.11396451862064735,1.0,0.17881522224396357,1.0,0.2708127383449845,1.0,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000003,3,1,onset,True,False,False,False,,2
2019-05-27,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,13.374756078982273,13.374756078982273,15.700604868455137,False,1,1,100.0,0.07804303084738629,1.0,0.15549361062578554,1.0,0.2403898108919695,1.0,ml_elastic_net::bottom::all_a_ml_walk_forward_v2::000003,3,,exit,False,False,True,True,short_episode_exit,2
2019-05-28,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.313782868514513,8.313782868514513,15.700604868455137,False,1,1,0.0,0.027312678284587923,1.0,0.09291312937266923,1.0,0.20803775365525204,1.0,,,,inactive,False,False,False,False,,2
2019-05-29,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.107398987142608,8.107398987142608,15.700604868455137,False,1,1,0.0,0.02282992056706093,1.0,0.09253455530327391,1.0,0.2094933149845672,1.0,,,,inactive,False,False,False,False,,2
2019-05-30,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.45297168096261,8.45297168096261,15.700604868455137,False,1,1,0.0,0.024508907209776165,1.0,0.09634643621697243,1.0,0.21685666169823145,1.0,,,,inactive,False,False,False,False,,2
2019-05-31,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.756536985921448,8.756536985921448,15.700604868455137,False,1,1,0.0,0.03146058202535616,1.0,0.1005209527748502,1.0,0.20839396507040667,1.0,,,,inactive,False,False,False,False,,2
2019-06-03,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.07497016975261,8.07497016975261,15.700604868455137,False,1,1,0.0,0.028554867088937855,1.0,0.08403232739925327,1.0,0.206312849666406,1.0,,,,inactive,False,False,False,False,,2
2019-06-04,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,12.231352498898763,12.231352498898763,15.700604868455137,False,1,1,25.75841198147189,0.07134007835641362,1.0,0.12828340595571833,1.0,0.24079232012032661,1.0,,,,inactive,False,False,False,False,,2
2019-06-05,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.924057315832037,8.924057315832037,15.700604868455137,False,1,1,10.431671819343212,0.03586649568567909,1.0,0.09180430319890748,1.0,0.21883017177904293,1.0,,,,inactive,False,False,False,False,,2
2019-06-06,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,13.540151703970455,13.540151703970455,15.700604868455137,False,1,1,100.0,0.08823073131311018,1.0,0.13639947743739883,1.0,0.2518315407596489,1.0,,,,inactive,False,False,False,False,,2
2019-06-10,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,10.18908529902834,10.18908529902834,15.700604868455137,False,1,1,89.1816852711343,0.05236699791866236,1.0,0.10315021426208675,1.0,0.22381144876163098,1.0,,,,inactive,False,False,False,False,,2
2019-06-11,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.24877877971872,6.24877877971872,15.700604868455137,False,1,1,17.3583449531186,0.01360265781138558,1.0,0.0638420748271822,1.0,0.1826691822166988,1.0,,,,inactive,False,False,False,False,,2
2019-06-12,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.313929260900306,6.313929260900306,15.700604868455137,False,1,1,0.0,0.013391272323187726,0.0,0.06401874799836453,0.0,0.18619016023949916,0.0,,,,inactive,False,False,False,False,,2
2019-06-13,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.319257828827888,6.319257828827888,15.700604868455137,False,1,1,0.0,0.011377357466834537,0.0,0.06638883965689543,0.0,0.18793623828896489,0.0,,,,inactive,False,False,False,False,,2
2019-06-14,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,7.85015350062732,7.85015350062732,15.700604868455137,False,1,1,0.0,0.026512991399779678,0.0,0.08117309470476786,0.0,0.204465554474765,0.0,,,,inactive,False,False,False,False,,2
2019-06-17,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.709408891918822,5.709408891918822,15.700604868455137,False,1,1,0.0,0.009163017601142394,0.0,0.05358633710734291,0.0,0.18218339493207072,0.0,,,,inactive,False,False,False,False,,2
2019-06-18,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.34119750452284,5.34119750452284,15.700604868455137,False,1,1,0.0,0.007101915727943384,0.0,0.04671832854307791,0.0,0.17922759309166666,0.0,,,,inactive,False,False,False,False,,2
2019-06-19,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.98485281623333,4.98485281623333,15.700604868455137,False,1,1,0.0,0.0068501406999779526,0.0,0.0464385623742685,0.0,0.16245944550031885,0.0,,,,inactive,False,False,False,False,,2
2019-06-20,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.105684355409383,4.105684355409383,15.700604868455137,False,1,1,0.0,0.004036077991701009,0.0,0.03494199294830929,0.0,0.1427810333687527,0.0,,,,inactive,False,False,False,False,,2
2019-06-21,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.715380471192565,3.715380471192565,15.700604868455137,False,1,1,0.0,0.0026749820414909108,0.0,0.03268086835299682,0.0,0.13006026592640574,0.0,,,,inactive,False,False,False,False,,2
2019-06-24,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.7942707760285956,3.7942707760285956,15.700604868455137,False,1,1,0.0,0.0026820161397948265,0.0,0.03197776474911592,0.0,0.13504185132826885,0.0,,,,inactive,False,False,False,False,,2
2019-06-25,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.355790519760443,4.355790519760443,15.700604868455137,False,1,1,0.0,0.005303684269420479,0.0,0.03701948462868635,0.0,0.14900108837144144,0.0,,,,inactive,False,False,False,False,,2
2019-06-26,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.383204081788845,4.383204081788845,15.700604868455137,False,1,1,0.0,0.004066883010197351,0.0,0.03717592108530742,0.0,0.1532291149359877,0.0,,,,inactive,False,False,False,False,,2
2019-06-27,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.874039631117679,3.874039631117679,15.700604868455137,False,1,1,0.0,0.0025777932478410074,0.0,0.029587531793328157,0.0,0.14287620074628918,0.0,,,,inactive,False,False,False,False,,2
2019-06-28,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.363025017906927,4.363025017906927,15.700604868455137,False,1,1,0.0,0.005615202621591807,0.0,0.03509529681054678,0.0,0.15147029912554663,0.0,,,,inactive,False,False,False,False,,2
2019-07-01,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,2.821386644335421,2.821386644335421,15.700604868455137,False,1,1,0.0,0.001243616922202866,0.0,0.01773052690929301,0.0,0.11136449954732436,0.0,,,,inactive,False,False,False,False,,2
2019-07-02,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,2.840146943828348,2.840146943828348,15.700604868455137,False,1,1,0.0,0.0011387934698792674,0.0,0.017428833320699274,0.0,0.11301711353567032,0.0,,,,inactive,False,False,False,False,,2
2019-07-03,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.3518756741568776,3.3518756741568776,15.700604868455137,False,1,1,0.0,0.0016731084333516696,0.0,0.021273105967205858,0.0,0.1315013536736559,0.0,,,,inactive,False,False,False,False,,2
2019-07-04,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.4324414726184833,3.4324414726184833,15.700604868455137,False,1,1,0.0,0.0014223155443551286,0.0,0.020770885459887437,0.0,0.13690995658020516,0.0,,,,inactive,False,False,False,False,,2
2019-07-05,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.4067880625542295,3.4067880625542295,15.700604868455137,False,1,1,0.0,0.0009295945192380409,0.0,0.01944430586551182,0.0,0.13884895803134864,0.0,,,,inactive,False,False,False,False,,2
2019-07-08,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.549021002436937,4.549021002436937,15.700604868455137,False,1,1,0.0,0.004250241407755366,0.0,0.028228183065202726,0.0,0.17448317200465432,0.0,,,,inactive,False,False,False,False,,2
2019-07-09,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.600981242988764,4.600981242988764,15.700604868455137,False,1,1,0.0,0.003495186680252046,0.0,0.03059051290399828,0.0,0.17542532609281067,1.0,,,,inactive,False,False,False,False,,2
2019-07-10,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.852940458082905,4.852940458082905,15.700604868455137,False,1,1,0.0,0.004284245293483353,0.0,0.03393928137910757,0.0,0.1810274876017755,1.0,,,,inactive,False,False,False,False,,2
2019-07-11,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.922715727854097,4.922715727854097,15.700604868455137,False,1,1,0.0,0.004555699318479949,0.0,0.03445290871911224,0.0,0.18306717501783665,1.0,,,,inactive,False,False,False,False,,2
2019-07-12,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.645107095276877,4.645107095276877,15.700604868455137,False,1,1,0.0,0.004232780760197776,0.0,0.03222254030263593,0.0,0.1733395924093955,1.0,,,,inactive,False,False,False,False,,2
2019-07-15,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.716356638711117,4.716356638711117,15.700604868455137,False,1,1,0.0,0.0037730665673358223,0.0,0.033634980600928024,0.0,0.17593269461582428,1.0,,,,inactive,False,False,False,False,,2
2019-07-16,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.718454984367918,4.718454984367918,15.700604868455137,False,1,1,0.0,0.0036021796067219015,0.0,0.03544218417301601,0.0,0.17375402394206713,1.0,,,,inactive,False,False,False,False,,2
2019-07-17,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.821163789521829,4.821163789521829,15.700604868455137,False,1,1,0.0,0.004741727356022947,0.0,0.03770366580272214,0.0,0.17264837238195085,1.0,,,,inactive,False,False,False,False,,2
2019-07-18,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.08188662951936,6.08188662951936,15.700604868455137,False,1,1,0.0,0.011062406558238223,0.0,0.053019715478055264,0.0,0.19690874186328955,1.0,,,,inactive,False,False,False,False,,2
2019-07-19,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.767987092328973,5.767987092328973,15.700604868455137,False,1,1,0.0,0.008803408448708035,0.0,0.05089189997581363,0.0,0.1900529835309581,1.0,,,,inactive,False,False,False,False,,2
2019-07-22,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.049650796452406,8.049650796452406,15.700604868455137,False,1,1,0.0,0.0326007640376157,0.0,0.0720940773027826,0.0,0.21283951377440713,1.0,,,,inactive,False,False,False,False,,2
2019-07-23,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.903388917911444,6.903388917911444,15.700604868455137,False,1,1,0.0,0.020466996068915472,0.0,0.06423461479041864,1.0,0.1976500335376556,1.0,,,,inactive,False,False,False,False,,2
2019-07-24,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.811352461224226,5.811352461224226,15.700604868455137,False,1,1,0.0,0.014478526186240605,0.0,0.052212684188130534,1.0,0.176052281313414,1.0,,,,inactive,False,False,False,False,,2
2019-07-25,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.680074541462002,5.680074541462002,15.700604868455137,False,1,1,0.0,0.01289505449003044,0.0,0.05165166981427031,1.0,0.17428858612661854,1.0,,,,inactive,False,False,False,False,,2
2019-07-26,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.496871041944105,5.496871041944105,15.700604868455137,False,1,1,0.0,0.01094227830499595,0.0,0.04909256390869664,1.0,0.1738490104716704,1.0,,,,inactive,False,False,False,False,,2
2019-07-29,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.061493404750386,6.061493404750386,15.700604868455137,False,1,1,0.0,0.013416307975410643,0.0,0.057171326355609405,1.0,0.18377691076557856,1.0,,,,inactive,False,False,False,False,,2
2019-07-30,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.489742556622403,5.489742556622403,15.700604868455137,False,1,1,0.0,0.011475842648357427,1.0,0.05110673733578418,1.0,0.1691374152065503,1.0,,,,inactive,False,False,False,False,,2
2019-07-31,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,5.708868963858945,5.708868963858945,15.700604868455137,False,1,1,0.0,0.011598695265855274,1.0,0.05223442395072619,1.0,0.17809507410221978,1.0,,,,inactive,False,False,False,False,,2
2019-08-01,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.095970453398793,6.095970453398793,15.700604868455137,False,1,1,0.0,0.016664437494574337,1.0,0.0557604469423059,1.0,0.17949675852004493,1.0,,,,inactive,False,False,False,False,,2
2019-08-02,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,7.588371674914621,7.588371674914621,15.700604868455137,False,1,1,0.0,0.026932243504330815,1.0,0.07159753761046243,1.0,0.20469166856921037,1.0,,,,inactive,False,False,False,False,,2
2019-08-05,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,7.678779792051488,7.678779792051488,15.700604868455137,False,1,1,0.0,0.03249178855679519,1.0,0.07102960483947213,1.0,0.1961651109513782,1.0,,,,inactive,False,False,False,False,,2
2019-08-06,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,12.669144278454612,12.669144278454612,15.700604868455137,False,1,1,100.0,0.08405191237369519,1.0,0.11829397960707977,1.0,0.24588646357787297,1.0,,,,inactive,False,False,False,False,,2
2019-08-07,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,9.654009029429227,9.654009029429227,15.700604868455137,False,1,1,22.627989939005253,0.05260130761481216,1.0,0.09581601252863554,1.0,0.20747316364147766,1.0,,,,inactive,False,False,False,False,,2
2019-08-08,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.394250464821306,8.394250464821306,15.700604868455137,False,1,1,0.0,0.03467302204260377,1.0,0.08720868325448848,1.0,0.2022169432528232,1.0,,,,inactive,False,False,False,False,,2
2019-08-09,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,10.122843260568802,10.122843260568802,15.700604868455137,False,1,1,100.0,0.051520262432449594,1.0,0.10376236872453146,1.0,0.22169795386051894,1.0,,,,inactive,False,False,False,False,,2
2019-08-12,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,7.823851273226611,7.823851273226611,15.700604868455137,False,1,1,88.32396054804519,0.02605086178817916,1.0,0.08141183452106164,1.0,0.20394765740929016,1.0,,,,inactive,False,False,False,False,,2
2019-08-13,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,8.167463293513245,8.167463293513245,15.700604868455137,False,1,1,0.0,0.026829145405164193,1.0,0.08743362604662944,1.0,0.21014986209280767,1.0,,,,inactive,False,False,False,False,,2
2019-08-14,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,7.474162872110533,7.474162872110533,15.700604868455137,False,1,1,0.0,0.024533137353158048,1.0,0.07979980782626861,1.0,0.19267558848322866,1.0,,,,inactive,False,False,False,False,,2
2019-08-15,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,7.2992084571600255,7.2992084571600255,15.700604868455137,False,1,1,100.0,0.019546725586093248,1.0,0.071536928398703,1.0,0.20878821629471359,1.0,,,,inactive,False,False,False,False,,2
2019-08-16,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,6.550327491591753,6.550327491591753,15.700604868455137,False,1,1,0.0,0.0207499741243841,0.0,0.06743138616479545,0.0,0.17449436002143423,0.0,,,,inactive,False,False,False,False,,2
2019-08-19,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.428952103906935,4.428952103906935,15.700604868455137,False,1,1,0.0,0.007343193077908892,0.0,0.04138135185186734,0.0,0.1410175947227735,0.0,,,,inactive,False,False,False,False,,2
2019-08-20,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.4365409276844785,4.4365409276844785,15.700604868455137,False,1,1,0.0,0.007502563016331338,0.0,0.042291762506453855,0.0,0.1396329950837148,0.0,,,,inactive,False,False,False,False,,2
2019-08-21,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.466879119771434,4.466879119771434,15.700604868455137,False,1,1,0.0,0.00781854068111463,0.0,0.041563846271372364,0.0,0.1414518348787266,0.0,,,,inactive,False,False,False,False,,2
2019-08-22,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.442835569873713,4.442835569873713,15.700604868455137,False,1,1,0.0,0.00790646685701695,0.0,0.040774910706105415,0.0,0.14121324529198517,0.0,,,,inactive,False,False,False,False,,2
2019-08-23,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.38960370074142,4.38960370074142,15.700604868455137,False,1,1,0.0,0.008213882337362163,0.0,0.040680226339995545,0.0,0.13792513968367226,0.0,,,,inactive,False,False,False,False,,2
2019-08-26,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.732951309237142,4.732951309237142,15.700604868455137,False,1,1,0.0,0.010236734785980488,0.0,0.04343224734828269,0.0,0.14590735747448183,0.0,,,,inactive,False,False,False,False,,2
2019-08-27,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.7980086025171405,3.7980086025171405,15.700604868455137,False,1,1,0.0,0.005048506793030995,0.0,0.0334975510752979,0.0,0.12703283653033268,0.0,,,,inactive,False,False,False,False,,2
2019-08-28,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.774165134620196,3.774165134620196,15.700604868455137,False,1,1,0.0,0.004627463186999066,0.0,0.03150494454188944,0.0,0.12988218195067797,0.0,,,,inactive,False,False,False,False,,2
2019-08-29,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,3.8546110080487352,3.8546110080487352,15.700604868455137,False,1,1,0.0,0.004430581112468376,0.0,0.03300236024150063,0.0,0.13215055725901487,0.0,,,,inactive,False,False,False,False,,2
2019-08-30,ml_elastic_net,elastic_net,bottom,all_a_ml_walk_forward_v2,wf_2019,2018,2019,4.174678588728946,4.174678588728946,15.700604868455137,False,1,1,0.0,0.007250195789068819,0.0,0.03431459702787597,0.0,0.13913654442196127,0.0,,,,inactive,False,False,False,False,,2
